token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.01969715856808059,153.285163844317332927953765049945,0.006523788571055975150707524584066445,10053571,3.084815,6.662242,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",24,0.043463058217209102,1588710145,uniswapv2,6.662242,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.023980616305729642,131.7364482734414530273345936159574,0.007590913624180375265614628642441234,10054571,3.682247,6.720733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",27,0.051016503694178646,1588710145,uniswapv2,6.720733000000000000000000000000001,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.023980616305729642,131.7364482734414530273345936159574,0.007590913624180375265614628642441234,10055571,3.682247,6.720733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",27,0.051016503694178646,1588710145,uniswapv2,6.720733000000000000000000000000001,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.023980616305729642,131.7364482734414530273345936159574,0.007590913624180375265614628642441234,10056571,3.682247,6.720733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",27,0.051016503694178646,1588710145,uniswapv2,6.720733000000000000000000000000001,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.086221041168128884,26.77406824289163792245916063241884,0.03734957238952635761605170150339256,10057571,7.370631,6.720733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",29,0.251016503694178646,1588710145,uniswapv2,6.720732999999999999999999999999999,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.236162601064327636,165.429060573310793548405698682287,0.006044887134910885425896101564446965,10058571,17.370631,16.720733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",30,0.101074943797979894,1588710145,uniswapv2,16.720733,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.236162601064327636,165.429060573310793548405698682287,0.006044887134910885425896101564446965,10059571,17.370631,16.720733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",30,0.101074943797979894,1588710145,uniswapv2,16.720733,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.253614206712963692,241.8072926470307949164052956483649,0.004135524570219281269378315810806661,10060571,20.870631,20.220733,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",31,0.083623338149343838,1588710145,uniswapv2,20.220733,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.254441307891462283,241.8885478070079199512567560751396,0.004134135365506660461627980109594221,10061571,21.071631,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",36,0.083610506505401676,1588710145,uniswapv2,16.99246842858062096410670680883018,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.254441307891462283,241.8885478070079199512567560751396,0.004134135365506660461627980109594221,10062571,21.071631,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",36,0.083610506505401676,1588710145,uniswapv2,16.99246842858062096410670680883018,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.254441307891462283,241.8885478070079199512567560751396,0.004134135365506660461627980109594221,10063571,21.071631,20.224424,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",36,0.083610506505401676,1588710145,uniswapv2,16.99246842858062096410670680883018,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
