token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",438645.803276638524816279,4442.896958444091505470287539355995,0.0002250783687655455655440641721590993,16534571,436585272.018412164119906211,18800358.847009544182441061,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67425,4231.554101491801230973,1636037244,uniswapv2,13410090.10994929759025923549833837,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1570964137.338399248619154813604437
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",438708.995146849657121719,4508.117646789329342218994219218081,0.0002218220726143199966821994568781242,16536071,436870121.132818228241193275,18937725.637647088278461474,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67469,4200.805551544221877583,1636037244,uniswapv2,13267614.67840638749243861097406916,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1571063932.366342440464212163038221
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",438746.974062176102057644,4452.128643125362295402112738762667,0.0002246116588621318880589603054327485,16536571,437040105.089277523182733595,18831737.418927425975848174,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67483,4229.827780921371066518,1636037244,univ2,13889975.80336060105304800563876638,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1571125491.729666088348614344625525
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",438814.711625022760291855,4479.043205717160511023676060922084,0.000223261967806779692154261852617885,16538571,437340867.926262837752641383,18874763.992575978441680601,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67526,4214.016950871062627254,1636037244,uniswapv2,14117309.86078242131120543578648702,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1571237840.312331750956409673929919
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439138.779156773261912994,4175.042294854334770535520087728462,0.0002395185316403817465692024802170669,16540571,438718652.945371579465618564,18231895.155712209534753841,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67621,4366.87675671757754961,1636037244,univ2,14601703.4245163932892452077555268,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1571779446.052034605473084294177585
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439518.567044791263553593,4365.256301558625067473368977884089,0.0002290816233729386380619723555191235,16542571,440373899.761966551749879441,18658198.987973205327762157,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67701,4274.25051338022267626,1636037244,uniswapv2,14345015.03094468936329438006362627,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572415144.155535478177846600059113
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439575.113227503018109167,4447.270073164768299848984374158622,0.0002248570434330244209669501961541141,16544571,440623954.753231504557102785,18831466.958893728761241375,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67725,4234.38798388353147633,1636037244,univ2,13927925.9103394214423762352853934,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572509627.39578488658869962678709
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439630.311728676050075412,4370.139293989935008846450946679195,0.0002288256581146640055415654980636909,16546571,440866685.659340145285213514,18667823.762485065306480816,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67752,4271.677058019208231279,1636037244,uniswapv2,14055688.59185965284008107297839517,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572600304.063478414980080021198866
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439734.207645942077853879,4315.98395850439049414450463202022,0.0002316968759880488643439601087165402,16548571,441322561.315570921021587453,18550757.503813275356998652,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67805,4298.152560845391368094,1636037244,univ2,14184660.90337260700896746633009609,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572771197.334165581445026007715203
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",439768.436721686437545703,4352.088466809589370376424124668048,0.0002297747409379009650296200557222085,16549071,441470782.668248228917385665,18628410.393627379325547606,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",67818,4280.33817228063282656,1636037244,uniswapv2,14218341.45043575179913082635546369,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1572827478.548863910874925367837889
